GeonameID,Place Name (UTF8) VarChar(200),Place ASCII Name,Latitude,Longitude,Feature Class,Feature Code,Country Code,Alternate Country Codes (comma-separated),Fipscode,2nd Level Admin Division,3rd Level Admin Division,4th Level Admin Division,Population,Elevation (metres),Digital Elevation Model (metres),Timezone (IANA ID),Modification Date
6137649,Saint-Cyrille-de-Wendover,Saint-Cyrille-de-Wendover,45.93336,-72.43241,P,PPL,CA,,10,17,49070,,1279,,76,America/Toronto,2016-02-23
6137655,Saint-Damase,Saint-Damase,45.53341,-72.99914,P,PPL,CA,,10,16,54017,,1349,,30,America/Toronto,2016-06-22
6137676,Saint-Denis-sur-Richelieu,Saint-Denis-sur-Richelieu,45.78338,-73.14915,P,PPL,CA,,10,16,57068,,1067,,17,America/Toronto,2016-06-22
6137692,Saint-Donat-de-Montcalm,Saint-Donat-de-Montcalm,46.31868,-74.22171,P,PPL,CA,,10,,,,1213,,401,America/Toronto,2019-08-10
6639619,Sainte Catherine de la Jacques Cartier,Sainte Catherine de la Jacques Cartier,46.85244,-71.62056,P,PPL,CA,,10,3,22005,,5021,,159,America/Toronto,2016-06-22
11429024,Sainte-…lisabeth,Sainte-Elisabeth,46.09502,-73.35176,P,PPL,CA,,10,14,52030,,1559,,51,America/Toronto,2017-02-01
6137696,Sainte-AdËle,Sainte-Adele,45.95008,-74.13251,P,PPL,CA,,10,15,77022,,10634,,246,America/Toronto,2018-02-24
6137702,Sainte-Agathe-des-Monts,Sainte-Agathe-des-Monts,46.05009,-74.28252,P,PPL,CA,,10,15,78032,,10223,,375,America/Toronto,2021-12-21
6137733,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,45.40618,-73.9456,P,PPL,CA,,10,6,66117,,5197,,34,America/Toronto,2019-02-26
6137749,Sainte-Anne-des-Monts,Sainte-Anne-des-Monts,49.12402,-66.49243,P,PPL,CA,,10,11,4037,,5602,,15,America/Toronto,2016-06-22
6137753,Sainte-Anne-des-Plaines,Sainte-Anne-des-Plaines,45.76468,-73.81156,P,PPL,CA,,10,15,73035,,10680,,67,America/Toronto,2016-06-22
6137764,Sainte-BÈatrix,Sainte-Beatrix,46.20007,-73.61587,P,PPL,CA,,10,14,62020,,1849,,204,America/Toronto,2017-02-01
6137781,Sainte-Catherine,Sainte-Catherine,46.31836,-72.56632,P,PPL,CA,,10,4,37067,,16211,,10,America/Toronto,2016-06-22
6137780,Sainte-Catherine,Sainte-Catherine,45.40008,-73.58248,P,PPL,CA,,10,16,67030,,16762,,25,America/Toronto,2017-02-01
6137823,Sainte-Croix,Sainte-Croix,45.13368,-72.80083,P,PPL,CA,,10,,,,1401,,151,America/Toronto,2019-08-10
6137941,Sainte-Julie,Sainte-Julie,45.58338,-73.33246,P,PPL,CA,,10,16,59010,,29019,,37,America/Toronto,2021-11-11
6137947,Sainte-Julienne,Sainte-Julienne,45.96677,-73.71587,P,PPL,CA,,10,14,63060,,3263,,116,America/Toronto,2019-08-08
6137970,Saint-ElzÈar,Saint-Elzear,45.60338,-73.72698,P,PPL,CA,,10,13,65005,,1057,,47,America/Toronto,2019-08-08
6137971,Sainte-Madeleine,Sainte-Madeleine,45.60008,-73.09914,P,PPL,CA,,10,16,54025,,1959,,30,America/Toronto,2019-08-08
6945989,Sainte-Marie,Sainte-Marie,46.43401,-71.01168,P,PPL,CA,,10,12,26030,,13565,,159,America/Toronto,2021-11-12
6138032,Sainte-Marthe-sur-le-Lac,Sainte-Marthe-sur-le-Lac,45.53338,-73.9325,P,PPL,CA,,10,15,72015,,11311,,35,America/Toronto,2016-06-22
6138038,Sainte-Martine,Sainte-Martine,45.25008,-73.79919,P,PPL,CA,,10,16,70012,,2535,,33,America/Toronto,2016-06-22
6138103,Sainte-Sophie,Sainte-Sophie,45.81678,-73.89919,P,PPL,CA,,10,15,75028,,1634,,73,America/Toronto,2016-06-22
6138118,Sainte-ThËcle,Sainte-Thecle,46.81676,-72.49911,P,PPL,CA,,10,4,35050,,1333,,155,America/Toronto,2019-08-08
6138121,Sainte-ThÈrËse,Sainte-Therese,45.63922,-73.82757,P,PPL,CA,,10,15,73010,,25224,,36,America/Toronto,2016-06-22
6138175,Saint-Eustache,Saint-Eustache,45.565,-73.90554,P,PPL,CA,,10,15,72005,,42062,,42,America/Toronto,2016-06-22
6138201,Saint-FÈlicien,Saint-Felicien,48.65007,-72.44906,P,PPL,CA,,10,2,91042,,10278,,111,America/Toronto,2021-11-12
6138210,Saint-FÈlix-de-Valois,Saint-Felix-de-Valois,46.16977,-73.42525,P,PPL,CA,,10,14,62007,,6029,,123,America/Toronto,2017-02-01
6138196,Saint-Faustin,Saint-Faustin,46.11679,-74.48253,P,PPL,CA,,10,,,,976,,372,America/Toronto,2019-08-12
12076655,Saint-Flavien,Saint-Flavien,46.51187,-71.59648,P,PPL,CA,,10,12,33052,,975,,131,America/Toronto,2019-08-12
6138276,Saint-GÈdÈon,Saint-Gedeon,48.50009,-71.76581,P,PPL,CA,,10,2,93035,,1859,,112,America/Toronto,2016-06-22
6138260,Saint-Gabriel,Saint-Gabriel,46.30007,-73.38245,P,PPL,CA,,10,14,52080,,2901,,190,America/Toronto,2016-06-22
6620953,Saint-Georges,Saint-Georges,46.11353,-70.66526,P,PPL,CA,,10,12,29073,,31173,,163,America/Toronto,2016-06-22
6138310,Saint-Germain-de-Grantham,Saint-Germain-de-Grantham,45.83337,-72.56582,P,PPL,CA,,10,17,49048,,3485,,86,America/Toronto,2019-08-08
8354586,Saint-Henri,Saint-Henri,46.69314,-71.06927,P,PPL,CA,,10,12,19068,,5023,,87,America/Toronto,2018-02-24
6138352,Saint-Hippolyte,Saint-Hippolyte,45.93338,-74.0159,P,PPL,CA,,10,15,75045,,8083,,254,America/Toronto,2016-06-22
6138360,Saint-HonorÈ,Saint-Honore,48.53338,-71.08236,P,PPL,CA,,10,2,94240,,2265,,144,America/Toronto,2019-08-08
6138374,Saint-Hyacinthe,Saint-Hyacinthe,45.63076,-72.95699,P,PPL,CA,,10,16,54048,,50326,,32,America/Toronto,2019-09-05
6138380,Saint-Ignace,Saint-Ignace,46.70013,-65.08204,P,PPL,CA,,4,,,,567,,17,America/Moncton,2019-08-13
6138400,Saint-Isidore,Saint-Isidore,47.43345,-79.29965,P,PPL,CA,,10,,,,1122,,274,America/Toronto,2019-08-11
6138501,Saint-JÈrÙme,Saint-Jerome,45.78036,-74.00365,P,PPL,CA,,10,15,75017,,54948,,95,America/Toronto,2016-06-22
6138419,Saint-Jacques-le-Mineur,Saint-Jacques-le-Mineur,45.28338,-73.41587,P,PPL,CA,,10,16,68040,,1672,,47,America/Toronto,2016-06-22
6138446,Saint-Jean-Baptiste,Saint-Jean-Baptiste,45.3806,-74.0121,P,PPL,CA,,10,16,71083,,1703,,24,America/Toronto,2019-08-08
6138495,Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,45.30713,-73.26259,P,PPL,CA,,10,16,56083,,98036,,32,America/Toronto,2021-12-21
6138535,Saint-Joseph,Saint-Joseph,45.95817,-73.22025,P,PPL,CA,,10,,,,2576,,16,America/Toronto,2019-08-10
7535693,Saint-Joseph-de-Beauce,Saint-Joseph-de-Beauce,46.3,-70.86667,P,PPL,CA,,10,12,27043,,4454,,170,America/Toronto,2019-02-26
6138558,Saint-Joseph-de-Coleraine,Saint-Joseph-de-Coleraine,45.96677,-71.36577,P,PPL,CA,,10,12,31045,,1319,,273,America/Toronto,2016-06-22
6138573,Saint-Joseph-du-Lac,Saint-Joseph-du-Lac,45.53338,-73.9992,P,PPL,CA,,10,15,72025,,6195,,63,America/Toronto,2016-06-22
7731836,Saint-LÈonard,Saint-Leonard,47.16317,-67.9246,P,PPL,CA,,4,1313,,,2700,,154,America/Moncton,2019-08-09
6138628,Saint-LÈonard-d'Aston,Saint-Leonard-d'Aston,46.10723,-72.3735,P,PPL,CA,,10,17,50042,,1336,,73,America/Toronto,2020-05-30
8354587,Saint-Lambert-de-Lauzon,Saint-Lambert-de-Lauzon,46.58624,-71.20892,P,PPL,CA,,10,12,26070,,2443,,131,America/Toronto,2019-08-10
6138617,Saint-Lazare,Saint-Lazare,45.40008,-74.13256,P,PPL,CA,,10,16,71105,,19889,,56,America/Toronto,2021-11-12
6138638,Saint-Liboire,Saint-Liboire,45.65068,-72.76348,P,PPL,CA,,10,16,54072,,1775,,82,America/Toronto,2019-08-08
6138643,Saint-Lin-Laurentides,Saint-Lin-Laurentides,45.85008,-73.76588,P,PPL,CA,,10,14,63048,,17463,,59,America/Toronto,2021-11-11
6138719,Saint-Marc-des-CarriËres,Saint-Marc-des-Carrieres,46.68335,-72.0491,P,PPL,CA,,10,3,34065,,2358,,47,America/Toronto,2018-10-26
6138754,Saint-Mathieu,Saint-Mathieu,45.31678,-73.51587,P,PPL,CA,,10,16,67005,,1879,,36,America/Toronto,2016-06-22
7283711,Saint-Mathieu-de-Rioux,Saint-Mathieu-de-Rioux,48.18317,-68.98693,P,PPL,CA,,10,1,11050,,672,,148,America/Toronto,2019-02-26
6138791,Saint-Michel,Saint-Michel,45.56758,-73.62168,P,PPL,CA,,10,6,66023,VS,1558,,37,America/Toronto,2019-08-08
11429023,Saint-Norbert,Saint-Norbert,46.16949,-73.31494,P,PPL,CA,,10,14,52070,,1059,,76,America/Toronto,2017-02-01
12076647,Saint-PacÙme,Saint-Pacome,47.40457,-69.95025,P,PPL,CA,,10,1,14070,,1087,,50,America/Toronto,2019-08-11
8593671,Saint-Pascal,Saint-Pascal,47.51813,-69.80301,P,PPL,CA,,10,1,14018,,3490,,54,America/Toronto,2016-06-22
6138968,Saint-Prime,Saint-Prime,48.59242,-72.33555,P,PPL,CA,,10,2,91035,,1021,,119,America/Toronto,2020-05-06
6138974,Saint-RaphaÎl,Saint-Raphael,46.25011,-76.01605,P,PPL,CA,,10,,,,1113,,179,America/Toronto,2019-08-10
6138980,Saint-Raymond,Saint-Raymond,45.46698,-73.60948,P,PPL,CA,,10,6,66023,CN,3227,,50,America/Toronto,2019-08-08
6139045,Saint-Sauveur,Saint-Sauveur,45.88686,-74.17943,P,PPL,CA,,10,15,77043,,9191,,254,America/Toronto,2016-06-22
6139047,Saint-Sauveur-des-Monts,Saint-Sauveur-des-Monts,45.90008,-74.16591,P,PPL,CA,,10,15,77043,,7849,,216,America/Toronto,2019-08-08
8556258,Saint-SimÈon,Saint-Simeon,47.84431,-69.87837,P,PPL,CA,,10,3,15058,,1300,,45,America/Toronto,2016-06-22
6139113,Saint-ThÈophile,Saint-Theophile,45.93338,-70.48233,P,PPL,CA,,10,12,29005,,743,,378,America/Toronto,2016-06-22
6139123,Saint-Thomas,Saint-Thomas,46.01677,-73.34915,P,PPL,CA,,10,14,61027,,3193,,28,America/Toronto,2017-02-01
6139154,Saint-Tite,Saint-Tite,46.73336,-72.56581,P,PPL,CA,,10,4,35027,,3880,,134,America/Toronto,2021-12-25
6139181,Saint-Victor,Saint-Victor,45.61118,-73.51527,P,PPL,CA,,10,,,,1233,,17,America/Toronto,2019-08-11
6139216,Saint-Zotique,Saint-Zotique,45.25009,-74.24924,P,PPL,CA,,10,16,71025,,6773,,47,America/Toronto,2016-06-22
6139289,Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,45.25008,-74.13253,P,PPL,CA,,10,16,70052,,42410,,46,America/Toronto,2021-11-11
6139354,Salisbury,Salisbury,46.03905,-65.04628,P,PPL,CA,,4,,,,1534,,45,America/Moncton,2019-08-08
6139393,Salluit,Salluit,62.20411,-75.64344,P,PPL,CA,,10,10,,,1075,,35,America/Toronto,2022-01-20
6139413,Salmo,Salmo,49.19554,-117.27704,P,PPL,CA,,2,5903,5903011,,1141,,662,America/Vancouver,2021-12-27
6139416,Salmon Arm,Salmon Arm,50.6998,-119.30237,P,PPL,CA,,2,,,,12875,,347,America/Vancouver,2020-02-22
12042098,Salt Spring Island,Salt Spring Island,48.81852,-123.49061,P,PPL,CA,,2,5917,,,10557,,205,America/Vancouver,2019-12-17
6139678,Saltair,Saltair,48.94963,-123.76939,P,PPL,CA,,2,,,,2069,,67,America/Vancouver,2019-08-11
12076677,Saprae Creek,Saprae Creek,56.6515,-111.1426,P,PPL,CA,,1,4816037,,,572,,381,America/Edmonton,2019-08-13
6141190,Sarnia,Sarnia,42.97866,-82.40407,P,PPL,CA,,8,3538,,,72125,,185,America/Toronto,2019-09-05
6141256,Saskatoon,Saskatoon,52.13238,-106.66892,P,PPL,CA,,11,,,,198958,,484,America/Regina,2019-09-05
6142418,Scotch Creek,Scotch Creek,50.89981,-119.4524,P,PPL,CA,,2,,,,711,,350,America/Vancouver,2019-08-12
6142503,Scott,Scott,49.81684,-74.58248,P,PPL,CA,,10,,,,813,,365,America/Toronto,2019-08-12
6142917,Seaforth,Seaforth,43.55009,-81.39976,P,PPL,CA,,8,,,,2680,,308,America/Toronto,2019-08-08
6143004,Seal Cove,Seal Cove,49.93326,-56.38151,P,PPL,CA,,5,,,,315,,169,America/St_Johns,2008-04-11
6143367,Sechelt,Sechelt,49.47512,-123.75903,P,PPL,CA,,2,5929,5929011,,8832,,10,America/Vancouver,2019-08-08
6144054,Selkirk,Selkirk,50.1436,-96.88452,P,PPL,CA,,3,,,,10278,,227,America/Winnipeg,2021-11-13
6144195,Senneterre,Senneterre,48.39302,-77.23951,P,PPL,CA,,10,8,89040,,2239,,314,America/Toronto,2019-08-08
6144312,Sept-Œles,Sept-Iles,50.20011,-66.38208,P,PPL,CA,,10,9,97007,,28534,,5,America/Toronto,2021-11-12
6144602,Sexsmith,Sexsmith,55.34998,-118.78602,P,PPL,CA,,1,,,,2461,,719,America/Edmonton,2019-08-08
8354533,Shannon,Shannon,46.88026,-71.51464,P,PPL,CA,,10,3,22020,,5086,,170,America/Toronto,2019-09-17
6145425,Shaunavon,Shaunavon,49.65005,-108.4181,P,PPL,CA,,11,,,,1658,,916,America/Regina,2008-04-11
6145563,Shawville,Shawville,45.60011,-76.4827,P,PPL,CA,,10,7,84010,,1203,,159,America/Toronto,2019-08-08
6145668,Shediac,Shediac,46.21981,-64.54107,P,PPL,CA,,4,,,,6664,,16,America/Moncton,2021-12-26
12076646,Shediac Bridge-Shediac River,Shediac Bridge-Shediac River,46.26886,-64.60047,P,PPL,CA,,4,1307,,,1098,,8,America/Moncton,2019-08-11
6145672,Shediac Cape,Shediac Cape,46.23344,-64.56545,P,PPL,CA,,4,,,,838,,10,America/Moncton,2019-08-12
6145887,Shelburne,Shelburne,43.76325,-65.32355,P,PPL,CA,,7,,,,1330,,10,America/Halifax,2019-08-08
6145890,Shelburne,Shelburne,44.0787,-80.20408,P,PPL,CA,,8,,,,8126,,497,America/Toronto,2019-08-08
6145951,Shellbrook,Shellbrook,53.21679,-106.40109,P,PPL,CA,,11,,,,1192,,494,America/Regina,2008-04-11
6146045,Shenley,Shenley,46.00007,-70.83234,P,PPL,CA,,10,,,,882,,390,America/Toronto,2019-08-12
6146143,Sherbrooke,Sherbrooke,45.40008,-71.89908,P,PPL,CA,,10,5,43027,,129447,,175,America/Toronto,2019-09-05
6146279,Sherwood Park,Sherwood Park,53.51684,-113.3187,P,PPL,CA,,1,,,,70618,729,722,America/Edmonton,2021-12-21
8617250,Shilo,Shilo,49.80551,-99.64634,P,PPL,CA,,3,5928075,,,1419,,381,America/Winnipeg,2020-05-30
11789760,Shippagan,Shippagan,47.74424,-64.70804,P,PPL,CA,,4,1315,,,2580,,1,America/Moncton,2021-12-27
6147353,Sicamous,Sicamous,50.83312,-118.98565,P,PPL,CA,,2,5939,5939045,,1786,,355,America/Vancouver,2019-08-08
6147962,Simcoe,Simcoe,42.8334,-80.29967,P,PPL,CA,,8,,,,13922,,210,America/Toronto,2017-12-13
12076671,Sion,Sion,49.01682,-118.4921,P,PPL,CA,,2,5905,,,658,,538,America/Vancouver,2019-08-12
6148374,Sioux Lookout,Sioux Lookout,50.06676,-91.98358,P,PPL,CA,,8,,,,2941,,412,America/Winnipeg,2019-08-08
12076649,Six Mile,Six Mile,48.45767,-123.46088,P,PPL,CA,,2,5917,5917047,,1031,,22,America/Vancouver,2019-08-11
12076672,Skowkale 10,Skowkale 10,49.13631,-121.94244,P,PPL,CA,,2,5909,,,623,,13,America/Vancouver,2019-08-12
6149374,Slave Lake,Slave Lake,55.28344,-114.76896,P,PPL,CA,,1,,,,7661,,583,America/Edmonton,2016-04-02
7669004,Slesse Park,Slesse Park,49.07611,-121.82954,P,PPL,CA,,2,,,,238,,159,America/Vancouver,2011-02-19
6149996,Smithers,Smithers,54.78036,-127.17428,P,PPL,CA,,2,5951,5951043,,5351,,494,America/Vancouver,2021-12-27
6150174,Smiths Falls,Smiths Falls,44.90452,-76.02333,P,PPL,CA,,8,3509,,,8885,,131,America/Toronto,2021-12-26
6150293,Smoky Lake,Smoky Lake,54.11687,-112.46863,P,PPL,CA,,1,,,,1063,,618,America/Edmonton,2008-04-11
6151264,Sooke,Sooke,48.37463,-123.72762,P,PPL,CA,,2,5917,5917052,,6145,,39,America/Vancouver,2019-02-26
6151350,Sorel-Tracy,Sorel-Tracy,46.04178,-73.11358,P,PPL,CA,,10,16,53052,,41629,,13,America/Toronto,2021-08-28
6151456,Souris,Souris,49.6172,-100.2612,P,PPL,CA,,3,,,,1876,,428,America/Winnipeg,2021-12-25
6151455,Souris,Souris,46.3501,-62.24862,P,PPL,CA,,9,,,,1053,,8,America/Halifax,2021-12-27
6152244,South Huron,South Huron,43.31679,-81.51647,P,PPL,CA,,8,,,,9982,,246,America/Toronto,2013-05-05
12076642,South Pender Harbour,South Pender Harbour,49.62202,-124.02484,P,PPL,CA,,2,5929,,,1187,,14,America/Vancouver,2019-08-11
6152561,South River,South River,45.8334,-79.38293,P,PPL,CA,,8,3549,3549054,,1114,,369,America/Toronto,2021-12-26
6153024,Sovereign,Sovereign,51.5168,-107.71803,P,PPL,CA,,11,,,,25,,585,America/Regina,2019-08-08
6153117,Spanish,Spanish,46.20007,-82.34984,P,PPL,CA,,8,,,,639,,208,America/Toronto,2012-10-16
6153250,Sparwood,Sparwood,49.73332,-114.88532,P,PPL,CA,,2,5901,5901006,,3490,,1140,America/Edmonton,2019-08-08
6153766,Spirit River,Spirit River,55.78327,-118.83607,P,PPL,CA,,1,,,,1157,,616,America/Edmonton,2008-04-11
12070746,Springbrook,Springbrook,52.1792,-113.87981,P,PPL,CA,,1,4808001,,,1507,,896,America/Edmonton,2019-08-11
6154159,Springdale,Springdale,49.49995,-56.06492,P,PPL,CA,,5,,,,2080,,2,America/St_Johns,2019-08-08
6154202,Springhill,Springhill,45.65015,-64.04873,P,PPL,CA,,7,,,,2743,,192,America/Halifax,2021-12-27
6154383,Spruce Grove,Spruce Grove,53.53344,-113.91874,P,PPL,CA,,1,,,,36135,,704,America/Edmonton,2019-08-08
6154462,Spruce Lake,Spruce Lake,53.53348,-109.08475,P,PPL,CA,,11,,,,55,,602,America/Regina,2019-08-08
6154636,Squamish,Squamish,49.69925,-123.15631,P,PPL,CA,,2,5931,5931006,,17587,,4,America/Vancouver,2019-08-26
6154897,St. Adolphe,St. Adolphe,49.6744,-97.11124,P,PPL,CA,,3,,,,1362,,234,America/Winnipeg,2019-08-09
6155033,St. Albert,St. Albert,53.63344,-113.63533,P,PPL,CA,,1,,,,57719,,663,America/Edmonton,2010-09-22
6155302,St. Anthony,St. Anthony,51.37039,-55.59743,P,PPL,CA,,5,,,,2049,,9,America/St_Johns,2021-02-20
6155721,St. Catharines,St. Catharines,43.17126,-79.24267,P,PPL,CA,,8,3526,,,133113,,102,America/Toronto,2021-12-05
6155762,St. Claude,St. Claude,49.65861,-98.34244,P,PPL,CA,,3,,,,600,,308,America/Winnipeg,2014-12-21
6155763,St. Clements,St. Clements,43.5168,-80.6497,P,PPL,CA,,8,,,,820,,370,America/Toronto,2019-08-12
6156606,St. FranÁois Xavier,St. Francois Xavier,49.9128,-97.54237,P,PPL,CA,,3,,,,662,,239,America/Winnipeg,2019-08-11
7290516,St. George,St. George,43.24495,-80.25144,P,PPL,CA,,8,,,,3255,,239,America/Toronto,2019-08-08
6156874,St. Jean Baptiste,St. Jean Baptiste,49.26559,-97.34037,P,PPL,CA,,3,,,,563,,233,America/Winnipeg,2019-08-13
6157795,St. Paul,St. Paul,53.98347,-111.28507,P,PPL,CA,,1,,,,5728,,632,America/Edmonton,2019-08-08
6157830,St. Peters Bay,St. Peters Bay,46.4168,-62.58195,P,PPL,CA,,9,,,,253,,0,America/Halifax,2020-10-21
6158349,St. Stephen,St. Stephen,45.18044,-67.29529,P,PPL,CA,,4,,,,4415,,25,America/Moncton,2020-10-21
6158357,St. Thomas,St. Thomas,42.77361,-81.18038,P,PPL,CA,,8,,,,38909,,232,America/Toronto,2021-12-21
6158664,St. Victor,St. Victor,49.43336,-105.86784,P,PPL,CA,,11,,,,20,,753,America/Regina,2019-08-08
12070760,Starlight Village,Starlight Village,45.88308,-66.76905,P,PPL,CA,,4,1310,,,2127,,96,America/Moncton,2019-08-09
6156102,Steinbach,Steinbach,49.52579,-96.68451,P,PPL,CA,,3,,,,15829,,263,America/Winnipeg,2021-11-13
6156244,Stephenville,Stephenville,48.55001,-58.5818,P,PPL,CA,,5,,,,6278,,15,America/St_Johns,2008-04-11
6156245,Stephenville Crossing,Stephenville Crossing,48.50001,-58.4318,P,PPL,CA,,5,,,,1183,,-9999,America/St_Johns,2008-04-11
6156307,Stettler,Stettler,52.31683,-112.71861,P,PPL,CA,,1,,,,5494,,814,America/Edmonton,2008-04-11
6156427,Stewart,Stewart,55.93598,-129.9866,P,PPL,CA,,2,5949,5949032,,496,,5,America/Vancouver,2020-11-01
6156822,Stirling,Stirling,44.30012,-77.54948,P,PPL,CA,,8,3512,3512020,,2030,,125,America/Toronto,2019-08-08
6620467,St-Jean-Port-Joli,St-Jean-Port-Joli,47.21418,-70.26969,P,PPL,CA,,10,12,17070,,3304,,7,America/Toronto,2017-04-03
6157355,Stonewall,Stonewall,50.13441,-97.32676,P,PPL,CA,,3,,,,4177,,256,America/Winnipeg,2008-04-11
6157536,Stony Plain,Stony Plain,53.53343,-114.00205,P,PPL,CA,,1,,,,8939,,705,America/Edmonton,2008-04-11
6157977,Stratford,Stratford,43.36679,-80.94972,P,PPL,CA,,8,,,,31465,,365,America/Toronto,2021-11-10
6158023,Strathmore,Strathmore,51.05011,-113.38523,P,PPL,CA,,1,,,,13592,,976,America/Edmonton,2019-08-08
6158467,Stuie,Stuie,52.36667,-126.06667,P,PPL,CA,,2,,,,3,,162,America/Vancouver,2016-11-04
7910942,Stuie,Stuie,52.37127,-126.0658,P,PPL,CA,,2,,,,3,,216,America/Vancouver,2016-11-04
6159232,Summerland,Summerland,49.59977,-119.66911,P,PPL,CA,,2,5907,5907035,,11615,,475,America/Vancouver,2021-12-27
6159244,Summerside,Summerside,46.3912,-63.78869,P,PPL,CA,,9,1103,,,14829,,-9999,America/Halifax,2022-03-04
6159474,Sundre,Sundre,51.8001,-114.63532,P,PPL,CA,,1,,,,2384,,1089,America/Edmonton,2008-04-11
6159580,Sunny Corner,Sunny Corner,46.9334,-65.81545,P,PPL,CA,,4,,,,789,,21,America/Moncton,2019-08-12
6159570,Sunnybrae,Sunnybrae,50.76651,-119.26907,P,PPL,CA,,2,,,,610,,348,America/Vancouver,2019-08-12
6159739,Sunset View Beach,Sunset View Beach,53.54458,-108.6347,P,PPL,CA,,11,,,,74,,666,America/Regina,2019-08-08
6159905,Surrey,Surrey,49.10635,-122.82509,P,PPL,CA,,2,5915,5915004,,394976,,82,America/Vancouver,2019-02-26
6159980,Sussex,Sussex,45.72266,-65.50663,P,PPL,CA,,4,,,,5298,,23,America/Moncton,2019-08-08
6160070,Sutton,Sutton,45.10008,-72.61582,P,PPL,CA,,10,16,46058,,3906,,176,America/Toronto,2021-12-22
6160291,Swan Hills,Swan Hills,54.71681,-115.40226,P,PPL,CA,,1,,,,1900,,1139,America/Edmonton,2008-04-11
6160362,Swan River,Swan River,52.1058,-101.26759,P,PPL,CA,,3,,,,4198,,340,America/Winnipeg,2008-04-11
6160603,Swift Current,Swift Current,50.28337,-107.80135,P,PPL,CA,,11,,,,16604,,742,America/Swift_Current,2021-11-13
6354908,Sydney,Sydney,46.1351,-60.1831,P,PPL,CA,,7,1217,,,105968,,6,America/Glace_Bay,2021-08-25
7303783,Sydney Mines,Sydney Mines,46.23669,-60.21767,P,PPL,CA,,7,,,,7312,0,18,America/Glace_Bay,2010-07-18
6160806,Sylvan Lake,Sylvan Lake,52.311,-114.08375,P,PPL,CA,,1,4808012,,,14816,,940,America/Edmonton,2021-11-13
6162654,TÈmiscaming,Temiscaming,46.72122,-79.09712,P,PPL,CA,,10,8,85005,,1854,,240,America/Toronto,2016-06-22
6160919,Taber,Taber,49.78703,-112.14603,P,PPL,CA,,1,,,,8163,,813,America/Edmonton,2012-07-24
12076660,Tabusintac,Tabusintac,47.3278,-65.01139,P,PPL,CA,,4,1309,,,861,,10,America/Moncton,2019-08-12
6639665,Tadoussac,Tadoussac,48.15001,-69.71667,P,PPL,CA,,10,9,95005,,858,,114,America/Toronto,2016-06-22
6162007,Tavistock,Tavistock,43.31679,-80.83302,P,PPL,CA,,8,3532,3532038,,2955,,341,America/Toronto,2019-08-08
6162416,Tecumseh,Tecumseh,42.31678,-82.89983,P,PPL,CA,,8,,,,23229,,178,America/Toronto,2021-12-21
6162659,Temiskaming Shores,Temiskaming Shores,47.49376,-79.71529,P,PPL,CA,,8,,,,10442,,248,America/Toronto,2010-09-22
6162907,Terence Bay,Terence Bay,44.47011,-63.72159,P,PPL,CA,,7,,,,749,,4,America/Halifax,2019-08-12
6162949,Terrace,Terrace,54.51634,-128.60345,P,PPL,CA,,2,5949,5949011,,19443,,70,America/Vancouver,2019-02-26
6162997,Terrasse-des-Pins,Terrasse-des-Pins,45.86449,-74.06627,P,PPL,CA,,10,15,75040,,4268,,178,America/Toronto,2019-08-08
6163012,Terrebonne,Terrebonne,45.70004,-73.64732,P,PPL,CA,,10,14,64008,,111575,,18,America/Toronto,2021-11-11
6164499,The Pas,The Pas,53.82159,-101.24488,P,PPL,CA,,3,,,,5513,,270,America/Winnipeg,2021-11-13
6164831,Thessalon,Thessalon,46.25006,-83.5666,P,PPL,CA,,8,,,,1175,,175,America/Toronto,2019-08-08
6943827,Thetford-Mines,Thetford-Mines,46.09371,-71.30539,P,PPL,CA,,10,12,31084,,25704,,317,America/Toronto,2016-06-22
6165406,Thompson,Thompson,55.7435,-97.85579,P,PPL,CA,,3,,,,13678,,205,America/Winnipeg,2021-11-10
6165719,Thorold,Thorold,43.11682,-79.19958,P,PPL,CA,,8,,,,18801,,178,America/Toronto,2021-11-13
6165875,Three Hills,Three Hills,51.70012,-113.26863,P,PPL,CA,,1,,,,3051,,897,America/Edmonton,2008-04-11
6166142,Thunder Bay,Thunder Bay,48.38202,-89.25018,P,PPL,CA,,8,3558,,,107909,,188,America/Thunder_Bay,2021-12-21
6166224,Thurso,Thurso,45.6001,-75.24931,P,PPL,CA,,10,7,80050,,2476,,55,America/Toronto,2020-11-01
6166739,Timmins,Timmins,48.46686,-81.33312,P,PPL,CA,,8,,,,41788,,301,America/Toronto,2021-11-10
6166987,Tisdale,Tisdale,52.85002,-104.05096,P,PPL,CA,,11,,,,2862,,448,America/Regina,2008-04-11
6167125,Tobermory,Tobermory,45.25007,-81.66647,P,PPL,CA,,8,3541,3541069,,1427,,192,America/Toronto,2019-02-26
6167254,Tofield,Tofield,53.36684,-112.66862,P,PPL,CA,,1,,,,1911,,697,America/Edmonton,2008-04-11
6354950,Tofino,Tofino,49.15314,-125.90744,P,PPL,CA,,2,5923,5923025,,1932,,20,America/Vancouver,2021-12-21
